"PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","beta_aux","beta_max_aux","jump_grad_alpha_smooth_aux_l","mu_aux_l","mu_max_aux_l","kappa_aux_l","kappa_max_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","jump_grad_press_smooth_aux_l","jump_grad_dens_smooth_aux_l","mu_aux_g","kappa_aux_g","mu_max_aux_g","kappa_max_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","jump_grad_press_smooth_aux_g","jump_grad_dens_smooth_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.08702e-15,3.08702e-15,3.78364e-11,0.173205,3.30906e-15,0.173205,0.173205,8.3074e-07,3.02691e-11,1.50067e-11,1.49012e-07,5.8094e-11,0.374166,0.374166,3.40091e-15,0.374166,4.4331e-07,5.00222e-12,1.37836e-07,1.90425e-12,0,405,405
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.81626e-15,1.81626e-15,4.28138e-11,0.173205,1.93461e-15,0.173205,0.173205,3.46452e-07,4.60858e-11,5.0477e-11,8.56817e-08,6.1732e-11,0.374166,0.374166,1.96847e-15,0.374166,8.49366e-07,8.61178e-12,7.35745e-08,1.32871e-12,0,406,406
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.84798e-16,9.84798e-16,4.74678e-11,0.173205,6.96077e-16,0.173205,0.173205,9.83477e-07,5.38449e-11,9.86802e-11,6.61239e-08,6.69615e-11,0.374166,0.374166,7.26761e-16,0.374166,1.44541e-06,1.40687e-11,5.68107e-08,1.3074e-12,0,407,407
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,6.29522e-16,6.29522e-16,4.77378e-11,0.173205,5.19291e-16,0.173205,0.173205,1.63168e-06,4.56168e-11,6.23004e-11,6.33299e-08,6.65068e-11,0.374166,0.374166,4.73213e-16,0.374166,8.34465e-07,9.77707e-12,5.96046e-08,1.3145e-12,0,408,408
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.44342e-15,1.44342e-15,6.53024e-11,0.173205,1.77906e-15,0.173205,0.173205,8.86619e-07,4.91553e-11,2.18279e-11,5.96046e-08,5.41149e-11,0.374166,0.374166,1.91206e-15,0.374166,4.61936e-07,7.64544e-12,6.0536e-08,1.69109e-12,0,409,409
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.90044e-15,2.90044e-15,1.2772e-10,0.173205,3.07362e-15,0.173205,0.173205,5.99772e-07,1.1174e-10,1.00044e-10,5.7742e-08,5.52518e-11,0.374166,0.374166,2.97387e-15,0.374166,4.35859e-07,9.80549e-12,6.61239e-08,2.63611e-12,0,410,410
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.48757e-15,4.48757e-15,2.06047e-10,0.173205,4.52327e-15,0.173205,0.173205,1.546e-06,2.29392e-10,2.01908e-10,4.93601e-08,7.76481e-11,0.374166,0.374166,4.16674e-15,0.374166,5.36442e-07,3.15481e-12,5.7742e-08,2.84928e-12,0,411,411
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.69395e-15,5.69395e-15,2.2029e-10,0.173205,5.66864e-15,0.173205,0.173205,2.17929e-06,2.43574e-10,1.48702e-10,4.47035e-08,8.67431e-11,0.374166,0.374166,5.59716e-15,0.374166,8.53091e-07,2.33058e-12,4.19095e-08,2.25242e-12,0,412,412
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,6.1155e-15,6.1155e-15,1.66075e-10,0.173205,5.99896e-15,0.173205,0.173205,2.55555e-06,1.51928e-10,9.64064e-11,8.75443e-08,6.48015e-11,0.374166,0.374166,5.89656e-15,0.374166,5.99772e-07,3.83693e-12,8.19564e-08,2.00373e-12,0,413,413
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.97534e-15,5.97534e-15,1.35305e-10,0.173205,5.80742e-15,0.173205,0.173205,2.13087e-06,1.04365e-10,7.7307e-11,1.49943e-07,4.26326e-11,0.374166,0.374166,5.56646e-15,0.374166,4.20958e-07,5.45697e-12,1.49943e-07,1.84031e-12,0,414,414
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.46602e-15,5.46602e-15,1.56952e-10,0.173205,5.52753e-15,0.173205,0.173205,1.61305e-06,1.7836e-10,3.04681e-11,1.50874e-07,3.50155e-11,0.374166,0.374166,5.55073e-15,0.374166,2.90573e-07,8.12861e-12,1.49943e-07,1.22924e-12,0,415,415
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.10287e-15,5.10287e-15,1.50305e-10,0.173205,5.17405e-15,0.173205,0.173205,1.82912e-06,1.78417e-10,3.9563e-11,9.77889e-08,3.79714e-11,0.374166,0.374166,5.31789e-15,0.374166,9.31323e-07,5.31486e-12,9.59262e-08,7.53175e-13,0,416,416
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.44094e-15,4.44094e-15,9.2772e-11,0.173205,4.72473e-15,0.173205,0.173205,2.39536e-06,9.04237e-11,8.68567e-11,5.4948e-08,4.8658e-11,0.374166,0.374166,4.78014e-15,0.374166,2.00793e-06,7.41807e-12,5.30854e-08,8.2423e-13,0,417,417
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.28589e-15,4.28589e-15,4.72866e-11,0.173205,3.97103e-15,0.173205,0.173205,2.49594e-06,4.94111e-11,1.14142e-10,6.14673e-08,5.45697e-11,0.374166,0.374166,3.93494e-15,0.374166,1.50874e-06,1.21076e-11,5.58794e-08,1.12266e-12,0,418,418
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.80087e-15,2.80087e-15,3.32783e-11,0.173205,2.57283e-15,0.173205,0.173205,1.2815e-06,4.02594e-11,9.73159e-11,9.68575e-08,5.51381e-11,0.374166,0.374166,2.59248e-15,0.374166,7.00355e-07,9.66338e-12,8.9407e-08,1.63425e-12,0,419,419
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.15062e-15,1.15062e-15,2.78391e-11,0.173205,1.07855e-15,0.173205,0.173205,5.47618e-07,3.27844e-11,1.5234e-10,1.16415e-07,4.57021e-11,0.374166,0.374166,1.2703e-15,0.374166,8.3819e-07,9.12337e-12,1.06171e-07,2.77112e-12,0,420,420
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.42615e-16,1.42615e-16,2.05098e-11,0.173205,2.60784e-16,0.173205,0.173205,1.01328e-06,2.27089e-11,1.41881e-10,1.27591e-07,2.41016e-11,0.374166,0.374166,2.95647e-16,0.374166,7.71135e-07,1.02887e-11,1.14553e-07,3.70903e-12,0,421,421
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.66981e-16,8.66981e-16,1.60085e-11,0.173205,8.20772e-16,0.173205,0.173205,1.16602e-06,1.33866e-11,5.41149e-11,1.39698e-07,9.43601e-12,0.374166,0.374166,8.86427e-16,0.374166,8.41916e-07,9.54969e-12,1.32248e-07,3.41061e-12,0,422,422
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.7311e-15,1.7311e-15,2.18456e-11,0.173205,1.65259e-15,0.173205,0.173205,9.61125e-07,2.20126e-11,5.13865e-11,1.37836e-07,1.63709e-11,0.374166,0.374166,1.90006e-15,0.374166,7.86036e-07,1.17097e-11,1.41561e-07,2.99138e-12,0,423,423
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.22255e-15,3.22255e-15,3.12497e-11,0.173205,2.66063e-15,0.173205,0.173205,1.64658e-06,3.87814e-11,7.77618e-11,1.06171e-07,3.63798e-11,0.374166,0.374166,2.57624e-15,0.374166,5.55068e-07,1.53477e-11,1.11759e-07,3.16192e-12,0,424,424
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.91689e-15,2.91689e-15,3.15907e-11,0.173205,3.7161e-15,0.173205,0.173205,1.85519e-06,3.05818e-11,1.10958e-10,5.96046e-08,4.52474e-11,0.374166,0.374166,3.65094e-15,0.374166,1.17719e-06,8.2423e-12,6.0536e-08,2.79954e-12,0,425,425
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.37693e-15,4.37693e-15,2.78249e-11,0.173205,4.7451e-15,0.173205,0.173205,1.17347e-06,2.13873e-11,8.59472e-11,2.98023e-08,3.80851e-11,0.374166,0.374166,4.69496e-15,0.374166,9.27597e-07,1.98952e-12,3.53903e-08,1.79767e-12,0,426,426
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.93951e-15,4.93951e-15,2.82618e-11,0.173205,5.43386e-15,0.173205,0.173205,1.42306e-06,2.35332e-11,1.42336e-10,1.49012e-08,3.02407e-11,0.374166,0.374166,5.2763e-15,0.374166,1.43424e-06,9.35074e-12,2.14204e-08,1.20792e-12,0,427,427
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.9811e-15,5.9811e-15,3.08091e-11,0.173205,5.50445e-15,0.173205,0.173205,1.69501e-06,1.95683e-11,2.17824e-10,2.51457e-08,2.52385e-11,0.374166,0.374166,5.69853e-15,0.374166,2.45124e-06,8.49809e-12,1.86265e-08,1.21503e-12,0,428,428
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.03262e-15,5.03262e-15,3.54667e-11,0.173205,5.21677e-15,0.173205,0.173205,1.70618e-06,2.81375e-11,1.18234e-10,6.14673e-08,2.31921e-11,0.374166,0.374166,5.13304e-15,0.374166,1.63168e-06,3.21165e-12,5.40167e-08,1.42819e-12,0,429,429
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.36086e-15,5.36086e-15,4.12115e-11,0.173205,5.27523e-15,0.173205,0.173205,1.15111e-06,4.14815e-11,5.36602e-11,8.9407e-08,2.87628e-11,0.374166,0.374166,5.29055e-15,0.374166,1.017e-06,2.75691e-12,9.40636e-08,1.89004e-12,0,430,430
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,6.19065e-15,6.19065e-15,4.27782e-11,0.173205,5.7623e-15,0.173205,0.173205,4.88013e-07,4.48068e-11,6.77574e-11,9.77889e-08,3.30829e-11,0.374166,0.374166,6.03445e-15,0.374166,4.88013e-07,1.84741e-12,9.31323e-08,2.02505e-12,0,431,431
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,6.30834e-15,6.30834e-15,3.72467e-11,0.173205,6.74176e-15,0.173205,0.173205,3.05474e-07,3.79998e-11,1.20508e-10,1.05239e-07,3.97904e-11,0.374166,0.374166,6.65489e-15,0.374166,3.31551e-07,2.64322e-12,8.3819e-08,1.27898e-12,0,432,432
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.27172e-15,8.27172e-15,2.48299e-11,0.173205,8.09844e-15,0.173205,0.173205,3.35276e-07,2.19558e-11,2.00998e-10,1.06171e-07,5.82077e-11,0.374166,0.374166,7.77095e-15,0.374166,3.91155e-07,2.24532e-12,9.22009e-08,5.7554e-13,0,433,433
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.30745e-15,9.30745e-15,1.4353e-11,0.173205,9.45812e-15,0.173205,0.173205,1.0021e-06,6.06803e-12,1.32331e-10,7.17118e-08,6.65068e-11,0.374166,0.374166,9.19336e-15,0.374166,2.68221e-07,2.38742e-12,7.63685e-08,4.26326e-13,0,434,434
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.02221e-14,1.02221e-14,1.68221e-11,0.173205,1.02643e-14,0.173205,0.173205,1.90362e-06,1.37703e-11,5.77529e-11,4.93601e-08,6.1732e-11,0.374166,0.374166,1.03576e-14,0.374166,3.42727e-07,4.17799e-12,5.96046e-08,6.03961e-13,0,435,435
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.02588e-14,1.02588e-14,2.67768e-11,0.173205,1.01656e-14,0.173205,0.173205,1.54227e-06,3.23297e-11,8.23093e-11,9.87202e-08,5.32054e-11,0.374166,0.374166,1.03209e-14,0.374166,4.80562e-07,6.73595e-12,9.87202e-08,1.25056e-12,0,436,436
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.15475e-15,9.15475e-15,3.59854e-11,0.173205,9.67275e-15,0.173205,0.173205,1.20699e-06,3.42482e-11,1.37788e-10,1.38767e-07,3.43334e-11,0.374166,0.374166,9.73208e-15,0.374166,4.69387e-07,9.26548e-12,1.4063e-07,1.7053e-12,0,437,437
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.58911e-15,8.58911e-15,4.475e-11,0.173205,8.98254e-15,0.173205,0.173205,1.80304e-06,5.09885e-11,1.91449e-10,1.00583e-07,1.87583e-11,0.374166,0.374166,9.04305e-15,0.374166,5.96046e-07,1.2534e-11,1.18278e-07,1.32871e-12,0,438,438
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.40901e-15,8.40901e-15,4.66791e-11,0.173205,8.3255e-15,0.173205,0.173205,1.43796e-06,5.12728e-11,1.1778e-10,5.12227e-08,1.53477e-11,0.374166,0.374166,8.38726e-15,0.374166,1.18092e-06,1.10845e-11,7.54371e-08,9.02389e-13,0,439,439
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,7.50224e-15,7.50224e-15,4.84555e-11,0.173205,7.68166e-15,0.173205,0.173205,9.94653e-07,4.24762e-11,7.45786e-11,3.44589e-08,1.6712e-11,0.374166,0.374166,7.58563e-15,0.374166,1.66893e-06,9.89075e-12,5.68107e-08,1.10845e-12,0,440,440
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,7.41862e-15,7.41862e-15,5.67191e-11,0.173205,7.06796e-15,0.173205,0.173205,2.04146e-06,7.38822e-11,8.41283e-11,3.63216e-08,2.56932e-11,0.374166,0.374166,7.1556e-15,0.374166,1.50502e-06,1.8332e-11,4.47035e-08,2.05347e-12,0,441,441
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.92784e-15,5.92784e-15,5.84066e-11,0.173205,6.35352e-15,0.173205,0.173205,2.45124e-06,5.92024e-11,1.59616e-10,4.93601e-08,3.93356e-11,0.374166,0.374166,6.60199e-15,0.374166,6.96629e-07,1.33298e-11,4.37722e-08,3.16902e-12,0,442,442
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.29581e-15,5.29581e-15,5.75966e-11,0.173205,5.36136e-15,0.173205,0.173205,1.53109e-06,5.48397e-11,1.72349e-10,5.86733e-08,4.20641e-11,0.374166,0.374166,5.32298e-15,0.374166,1.78814e-07,2.52953e-12,6.0536e-08,3.46034e-12,0,443,443
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.17177e-15,4.17177e-15,5.56568e-11,0.173205,4.34835e-15,0.173205,0.173205,1.47521e-06,5.80371e-11,9.3678e-11,7.26432e-08,3.7744e-11,0.374166,0.374166,4.32667e-15,0.374166,3.91155e-07,5.68434e-12,8.10251e-08,2.89191e-12,0,444,444
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.80647e-15,3.80647e-15,4.95923e-11,0.173205,3.67825e-15,0.173205,0.173205,1.35228e-06,3.83835e-11,1.01863e-10,9.12696e-08,4.02451e-11,0.374166,0.374166,3.68054e-15,0.374166,7.56234e-07,4.9738e-12,8.9407e-08,1.94689e-12,0,445,445
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.64782e-15,3.64782e-15,4.45937e-11,0.173205,3.58653e-15,0.173205,0.173205,5.62519e-07,5.17986e-11,8.04903e-11,8.6613e-08,3.61524e-11,0.374166,0.374166,3.48427e-15,0.374166,1.02818e-06,5.11591e-12,8.00937e-08,1.47082e-12,0,446,446
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.7954e-15,3.7954e-15,3.41522e-11,0.173205,3.85255e-15,0.173205,0.173205,3.72529e-07,2.89191e-11,6.04814e-11,7.82311e-08,2.17142e-11,0.374166,0.374166,3.6864e-15,0.374166,1.71736e-06,6.79279e-12,7.82311e-08,2.05347e-12,0,447,447
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.0887e-15,4.0887e-15,2.98392e-11,0.173205,3.93433e-15,0.173205,0.173205,6.33299e-07,2.04636e-11,4.8658e-11,8.10251e-08,1.96678e-11,0.374166,0.374166,3.75322e-15,0.374166,2.14577e-06,1.16245e-11,8.28877e-08,2.47979e-12,0,448,448
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.58845e-15,3.58845e-15,3.92788e-11,0.173205,3.68887e-15,0.173205,0.173205,9.72301e-07,4.87859e-11,2.68301e-11,8.6613e-08,2.72848e-11,0.374166,0.374166,3.74583e-15,0.374166,1.18464e-06,8.83915e-12,8.28877e-08,1.97531e-12,0,449,449
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.27635e-15,3.27635e-15,3.89164e-11,0.173205,3.64957e-15,0.173205,0.173205,8.97795e-07,4.20073e-11,1.19599e-10,1.08033e-07,3.26281e-11,0.374166,0.374166,3.64885e-15,0.374166,1.16229e-06,5.42855e-12,1.05239e-07,1.80478e-12,0,450,450
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.68666e-15,3.68666e-15,2.7029e-11,0.173205,3.72989e-15,0.173205,0.173205,6.33299e-07,1.99663e-11,2.42835e-10,1.36904e-07,4.21778e-11,0.374166,0.374166,3.60318e-15,0.374166,2.05263e-06,7.19069e-12,1.4063e-07,2.16716e-12,0,451,451
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.57054e-15,3.57054e-15,2.6251e-11,0.173205,3.86825e-15,0.173205,0.173205,5.10365e-07,2.43148e-11,1.73259e-10,1.4063e-07,5.02496e-11,0.374166,0.374166,3.74808e-15,0.374166,1.75089e-06,1.33014e-11,1.32248e-07,1.87583e-12,0,452,452
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.85818e-15,3.85818e-15,3.33173e-11,0.173205,3.93973e-15,0.173205,0.173205,5.32717e-07,4.3741e-11,1.21872e-10,1.00583e-07,4.61569e-11,0.374166,0.374166,4.04464e-15,0.374166,1.70246e-06,2.03499e-11,7.82311e-08,1.07292e-12,0,453,453
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.56071e-15,3.56071e-15,2.97433e-11,0.173205,3.64911e-15,0.173205,0.173205,5.28991e-07,3.03686e-11,1.05501e-10,6.61239e-08,3.45608e-11,0.374166,0.374166,3.87098e-15,0.374166,1.75089e-06,1.17666e-11,5.12227e-08,5.40012e-13,0,454,454
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.95922e-15,2.95922e-15,2.52172e-11,0.173205,3.17942e-15,0.173205,0.173205,6.66827e-07,1.81473e-11,3.31966e-11,8.3819e-08,2.6148e-11,0.374166,0.374166,3.22327e-15,0.374166,9.83477e-07,1.04592e-11,7.63685e-08,5.61329e-13,0,455,455
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.00712e-15,3.00712e-15,2.88303e-11,0.173205,2.72987e-15,0.173205,0.173205,6.10948e-07,3.82983e-11,2.63753e-11,9.22009e-08,2.73985e-11,0.374166,0.374166,2.75434e-15,0.374166,1.09896e-06,1.76215e-11,9.40636e-08,1.05871e-12,0,456,456
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.15908e-15,2.15908e-15,3.11111e-11,0.173205,2.36487e-15,0.173205,0.173205,2.86847e-07,2.84217e-11,3.7744e-11,7.35745e-08,3.45608e-11,0.374166,0.374166,2.37317e-15,0.374166,1.43424e-06,2.12879e-11,8.6613e-08,1.26477e-12,0,457,457
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.17383e-15,2.17383e-15,3.31184e-11,0.173205,2.05929e-15,0.173205,0.173205,6.85453e-07,3.54277e-11,3.81988e-11,8.00937e-08,3.86535e-11,0.374166,0.374166,2.02345e-15,0.374166,9.76026e-07,1.3614e-11,8.19564e-08,9.37916e-13,0,458,458
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.13717e-15,2.13717e-15,2.94058e-11,0.173205,1.90497e-15,0.173205,0.173205,9.49949e-07,4.29452e-11,1.54614e-11,1.09896e-07,3.69482e-11,0.374166,0.374166,2.12312e-15,0.374166,1.017e-06,1.56604e-11,8.10251e-08,9.37916e-13,0,459,459
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.29123e-15,2.29123e-15,1.88507e-11,0.173205,1.82962e-15,0.173205,0.173205,7.41333e-07,1.22071e-11,5.45697e-12,1.50874e-07,3.22871e-11,0.374166,0.374166,2.0168e-15,0.374166,9.08971e-07,2.42153e-11,1.08033e-07,1.35714e-12,0,460,460
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.45788e-15,2.45788e-15,2.14868e-11,0.173205,2.0864e-15,0.173205,0.173205,9.0152e-07,1.75504e-11,3.9563e-11,2.04891e-07,2.81943e-11,0.374166,0.374166,1.9607e-15,0.374166,7.63685e-07,1.89289e-11,1.90921e-07,1.5774e-12,0,461,461
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.58848e-15,2.58848e-15,3.76055e-11,0.173205,2.67602e-15,0.173205,0.173205,7.37607e-07,4.77201e-11,7.9126e-11,3.1665e-07,2.6148e-11,0.374166,0.374166,2.64992e-15,0.374166,1.35228e-06,1.67404e-11,3.25032e-07,2.01084e-12,0,462,462
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.49356e-15,3.49356e-15,4.26077e-11,0.173205,3.71841e-15,0.173205,0.173205,4.02331e-07,5.72697e-11,4.72937e-11,4.2934e-07,2.16005e-11,0.374166,0.374166,3.98894e-15,0.374166,1.36346e-06,1.23066e-11,4.19095e-07,2.57927e-12,0,463,463
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.34518e-15,5.34518e-15,3.03118e-11,0.173205,5.30122e-15,0.173205,0.173205,5.02914e-07,2.66738e-11,5.00222e-11,5.64381e-07,1.93268e-11,0.374166,0.374166,5.50977e-15,0.374166,8.82894e-07,6.53699e-12,5.41098e-07,3.13349e-12,0,464,464
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,7.2646e-15,7.2646e-15,2.11031e-11,0.173205,7.27728e-15,0.173205,0.173205,1.71736e-06,1.8531e-11,9.77707e-11,1.09244e-06,3.09228e-11,0.374166,0.374166,7.49759e-15,0.374166,1.53482e-06,3.35376e-12,1.06636e-06,5.94014e-12,0,465,465
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.40069e-15,9.40069e-15,1.81188e-11,0.173205,9.38413e-15,0.173205,0.173205,2.14949e-06,2.29363e-11,9.50422e-11,1.58418e-06,4.52474e-11,0.374166,0.374166,9.53569e-15,0.374166,1.56462e-06,4.5759e-12,1.54134e-06,9.00968e-12,0,466,466
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.07106e-14,1.07106e-14,1.35074e-11,0.173205,1.05657e-14,0.173205,0.173205,1.13994e-06,9.76286e-12,1.09139e-10,1.42399e-06,5.35465e-11,0.374166,0.374166,1.01563e-14,0.374166,1.02073e-06,4.40536e-12,1.36532e-06,8.48388e-12,0,467,467
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.68815e-15,9.68815e-15,1.89004e-11,0.173205,9.83472e-15,0.173205,0.173205,1.06543e-06,1.73941e-11,7.32143e-11,1.36625e-06,6.40057e-11,0.374166,0.374166,9.24298e-15,0.374166,2.30223e-06,1.44951e-12,1.30292e-06,7.86571e-12,0,468,468
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,7.24328e-15,7.24328e-15,3.85469e-11,0.173205,7.42602e-15,0.173205,0.173205,8.82894e-07,4.27178e-11,2.36469e-11,1.45752e-06,6.5711e-11,0.374166,0.374166,7.13629e-15,0.374166,1.82912e-06,1.00044e-11,1.41282e-06,7.97939e-12,0,469,469
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.47862e-15,4.47862e-15,5.4964e-11,0.173205,4.6141e-15,0.173205,0.173205,6.29574e-07,6.02114e-11,6.09361e-11,9.94653e-07,5.58202e-11,0.374166,0.374166,4.7654e-15,0.374166,4.24683e-07,1.65699e-11,9.81614e-07,5.88329e-12,0,470,470
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.64808e-15,2.64808e-15,5.85594e-11,0.173205,2.27157e-15,0.173205,0.173205,5.25266e-07,5.4257e-11,4.72937e-11,4.74975e-07,5.35465e-11,0.374166,0.374166,2.4853e-15,0.374166,9.68575e-07,9.43601e-12,4.71249e-07,3.29692e-12,0,471,471
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.59768e-16,3.59768e-16,6.15046e-11,0.173205,6.37224e-16,0.173205,0.173205,3.61353e-07,5.60618e-11,1.59162e-11,2.8871e-07,5.35465e-11,0.374166,0.374166,6.11616e-16,0.374166,7.15256e-07,2.18847e-12,2.80328e-07,1.97531e-12,0,472,472
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.85233e-17,9.85233e-17,6.99067e-11,0.173205,1.63772e-16,0.173205,0.173205,3.09199e-07,7.03295e-11,5.18412e-11,2.03028e-07,4.39968e-11,0.374166,0.374166,1.54566e-16,0.374166,2.90573e-07,1.36424e-12,1.94646e-07,2.18847e-12,0,473,473
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.25474e-16,8.25474e-16,7.29763e-11,0.173205,6.48851e-16,0.173205,0.173205,4.80562e-07,7.11964e-11,7.95808e-11,1.546e-07,4.09273e-11,0.374166,0.374166,5.93009e-16,0.374166,4.61936e-07,3.83693e-12,1.49012e-07,3.04112e-12,0,474,474
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.77953e-16,4.77953e-16,6.78817e-11,0.173205,1.03583e-15,0.173205,0.173205,1.14366e-06,6.21014e-11,9.004e-11,1.17347e-07,5.02496e-11,0.374166,0.374166,1.04573e-15,0.374166,5.32717e-07,4.51905e-12,1.16415e-07,3.52429e-12,0,475,475
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.57275e-15,1.57275e-15,6.20375e-11,0.173205,1.14397e-15,0.173205,0.173205,1.53854e-06,6.12062e-11,8.00355e-11,8.84756e-08,5.95719e-11,0.374166,0.374166,1.16581e-15,0.374166,7.97212e-07,1.38698e-11,9.31323e-08,4.75353e-12,0,476,476
